CustomerID,Age,Gender,AnnualIncome,SpendingScore,LastPurchaseDate,PurchaseCategory
7593,20,Male,149291.76,94,2020-06-24,Grocery
7594,43,Male,144226.6,81,2020-04-01,Sports
7595,33,Other,72048.23,59,2021-12-13,Grocery
7596,41,Female,134589.15,5,2020-06-24,Sports
7597,69,Other,52662.43,20,2023-06-23,Furniture
7598,52,Female,138314.11,11,2022-07-10,Furniture
7599,39,Male,98571.69,66,2021-10-24,Clothing
7600,57,Other,125346.57,51,2020-02-11,Furniture
7601,27,Male,44278.45,64,2021-01-24,Sports
7602,69,Other,98688.07,30,2023-05-20,Sports
7603,33,Female,124851.27,16,2023-02-01,Grocery
7604,52,Other,73059.16,66,2022-11-11,Clothing
7605,67,Male,141876.98,10,2023-04-22,Clothing
7606,20,Other,105366.29,96,2022-05-02,Sports
7607,50,Male,51925.32,77,2023-12-17,Sports
7608,37,Female,126021.55,34,2022-03-04,Clothing
7609,27,Other,129088.55,8,2022-08-03,Grocery
7610,66,Female,64976.27,77,2022-04-22,Furniture
7611,24,Other,102293.0,55,2023-01-18,Grocery
7612,32,Female,84577.83,20,2022-10-15,Sports
7613,38,Female,114443.32,56,2021-07-01,Grocery
7614,42,Other,102702.79,4,2021-04-27,Grocery
7615,40,Other,82128.06,86,2021-06-29,Clothing
7616,44,Other,116128.62,19,2020-11-24,Electronics
7617,23,Female,48304.14,43,2020-06-14,Grocery
7618,36,Other,63225.5,51,2020-10-22,Grocery
7619,25,Female,42024.3,39,2020-06-13,Electronics
7620,42,Male,31491.53,25,2023-02-05,Electronics
7621,55,Other,116786.9,39,2022-02-06,Clothing
7622,47,Other,70944.6,40,2022-05-14,Grocery
7623,18,Male,110130.89,63,2020-11-21,Clothing
7624,65,Female,99769.51,78,2022-10-21,Clothing
7625,42,Female,67933.27,42,2022-06-19,Furniture
7626,37,Other,47321.78,16,2022-07-22,Furniture
7627,42,Male,46631.61,87,2023-03-25,Sports
7628,19,Other,126920.59,94,2023-10-03,Clothing
7629,34,Female,26760.2,80,2020-06-21,Sports
7630,31,Female,125981.42,62,2023-08-14,Grocery
7631,46,Male,37744.64,74,2020-09-29,Grocery
7632,28,Other,59374.42,72,2023-06-03,Furniture
7633,32,Other,21232.28,93,2020-12-27,Electronics
7634,26,Male,144990.41,80,2022-10-29,Grocery
7635,27,Female,41570.05,21,2021-02-27,Sports
7636,68,Other,111320.43,24,2020-09-12,Grocery
7637,37,Male,68154.0,45,2022-05-14,Grocery
7638,52,Male,26167.44,75,2020-09-08,Grocery
7639,47,Male,117191.95,25,2022-07-08,Electronics
7640,23,Male,24256.06,27,2021-06-08,Sports
7641,54,Other,141876.79,92,2020-05-23,Electronics
7642,52,Male,63656.87,80,2021-04-11,Furniture
7643,28,Other,137254.43,25,2022-10-10,Furniture
7644,27,Female,141927.14,11,2021-09-27,Sports
7645,29,Other,64259.58,83,2023-03-23,Grocery
7646,32,Other,69585.94,38,2023-02-09,Sports
7647,61,Other,45146.38,36,2023-02-21,Furniture
7648,24,Male,132372.47,49,2023-06-25,Clothing
7649,40,Male,63994.65,38,2023-04-28,Clothing
7650,59,Male,20754.0,47,2020-02-10,Grocery
7651,65,Female,42535.53,70,2023-08-23,Clothing
7652,32,Male,44089.73,20,2021-04-02,Electronics
7653,45,Male,38346.8,34,2023-08-16,Grocery
7654,40,Other,119417.62,37,2023-01-25,Sports
7655,24,Male,80635.82,55,2023-10-25,Furniture
7656,24,Male,52963.42,44,2020-12-06,Sports
7657,18,Female,20829.8,35,2022-06-08,Clothing
7658,20,Female,64747.1,51,2022-05-31,Sports
7659,18,Female,103777.89,97,2020-03-05,Sports
7660,60,Other,28902.47,94,2022-12-12,Grocery
7661,20,Male,87459.69,59,2023-02-21,Grocery
7662,59,Male,84994.74,46,2021-08-08,Furniture
7663,21,Other,123129.47,82,2020-03-06,Clothing
7664,57,Other,45278.83,44,2022-07-09,Electronics
7665,68,Male,135637.06,63,2022-09-24,Clothing
7666,20,Other,31712.58,49,2023-05-03,Grocery
7667,33,Other,95081.55,68,2021-03-17,Sports
7668,69,Female,118195.18,51,2021-03-12,Grocery
7669,35,Other,146002.13,72,2021-11-02,Clothing
7670,31,Female,134610.97,16,2021-01-09,Grocery
7671,20,Male,133781.65,62,2023-08-11,Sports
7672,69,Other,78392.52,65,2023-04-02,Sports
7673,65,Male,138341.11,7,2022-02-07,Sports
7674,54,Male,43332.57,4,2022-06-05,Clothing
7675,40,Other,28505.54,80,2023-07-19,Electronics
7676,67,Female,25914.29,9,2021-12-12,Grocery
7677,54,Other,53129.01,65,2023-09-08,Sports
7678,33,Female,24403.5,41,2020-09-21,Sports
7679,20,Female,104208.34,68,2021-06-11,Furniture
7680,42,Female,24395.8,81,2023-05-05,Furniture
7681,47,Female,93573.2,65,2020-06-24,Sports
7682,37,Other,144923.55,6,2022-10-07,Furniture
7683,38,Male,33722.6,68,2022-05-12,Electronics
7684,23,Female,142071.94,53,2022-03-05,Electronics
7685,22,Female,105595.62,99,2023-01-19,Electronics
7686,30,Other,144409.29,36,2021-01-19,Furniture
7687,31,Male,148605.14,39,2023-03-21,Clothing
7688,42,Female,84113.41,13,2022-03-03,Electronics
7689,46,Female,20763.46,74,2021-01-11,Grocery
7690,25,Other,143999.59,20,2020-02-17,Electronics
7691,50,Female,122139.25,97,2021-04-25,Clothing
7692,48,Other,93690.72,99,2020-04-22,Clothing
7693,58,Female,48267.86,20,2023-07-13,Clothing
7694,69,Female,80080.51,87,2020-02-10,Clothing
7695,67,Male,81606.13,84,2021-07-03,Sports
7696,69,Male,34633.77,97,2021-03-11,Grocery
7697,22,Female,119908.35,73,2023-08-04,Sports
7698,51,Female,38526.02,90,2022-11-13,Electronics
7699,69,Male,128605.34,22,2020-09-01,Sports
7700,53,Male,76756.21,90,2023-02-16,Grocery
7701,62,Female,92171.42,89,2022-09-29,Sports
7702,28,Other,56929.66,34,2022-12-14,Grocery
7703,66,Female,36762.07,74,2023-01-10,Grocery
7704,49,Female,138933.13,55,2021-11-05,Sports
7705,28,Male,105630.0,40,2023-04-08,Furniture
7706,66,Male,112604.12,63,2022-08-21,Clothing
7707,48,Other,61520.11,50,2022-11-16,Clothing
7708,65,Male,126746.13,29,2020-03-25,Electronics
7709,34,Male,49400.76,7,2023-04-02,Electronics
7710,64,Male,85084.23,18,2020-05-29,Grocery
7711,58,Female,76813.55,90,2021-10-16,Grocery
7712,48,Female,97356.43,36,2020-03-21,Electronics
7713,35,Other,59073.32,44,2023-06-04,Grocery
7714,19,Female,48983.65,64,2021-11-13,Sports
7715,69,Other,121927.26,95,2021-05-20,Sports
7716,18,Male,43990.69,78,2020-11-13,Sports
7717,39,Male,122092.18,30,2020-01-22,Sports
7718,38,Female,41913.95,52,2022-03-04,Clothing
7719,56,Female,148626.2,86,2023-12-25,Clothing
7720,43,Female,126987.03,96,2020-02-01,Sports
7721,33,Other,147604.37,63,2023-09-02,Grocery
7722,66,Female,59487.43,10,2022-03-13,Sports
7723,34,Female,107918.35,6,2021-09-03,Grocery
7724,19,Other,127466.78,70,2023-11-23,Sports
7725,28,Other,24451.33,18,2020-07-05,Furniture
7726,29,Other,44475.57,82,2022-11-22,Clothing
7727,55,Other,22453.39,83,2023-10-11,Sports
7728,64,Female,49016.32,7,2020-02-17,Clothing
7729,69,Male,57050.28,93,2021-10-07,Grocery
7730,48,Other,111098.98,11,2021-03-06,Electronics
7731,62,Other,120828.36,19,2021-04-09,Electronics
7732,31,Male,123631.68,7,2022-09-25,Clothing
7733,34,Other,84391.0,41,2023-03-04,Electronics
7734,24,Female,50533.44,73,2022-02-11,Furniture
7735,61,Female,87922.13,27,2023-04-25,Clothing
7736,59,Other,25746.46,89,2021-06-04,Furniture
7737,47,Male,114124.21,6,2023-11-13,Grocery
7738,22,Male,87563.74,36,2020-08-27,Clothing
7739,45,Female,43106.23,33,2022-07-17,Furniture
7740,46,Male,35755.74,60,2023-02-08,Grocery
7741,26,Male,141640.67,31,2020-07-09,Electronics
7742,54,Male,75954.07,87,2023-12-11,Clothing
7743,49,Other,97118.87,69,2023-01-24,Grocery
7744,35,Female,139444.65,100,2022-02-21,Clothing
7745,30,Male,35844.39,15,2022-10-04,Electronics
7746,57,Male,116852.01,61,2020-08-23,Clothing
7747,20,Female,58613.22,60,2023-05-26,Sports
7748,62,Female,121554.13,1,2022-09-01,Electronics
7749,18,Male,87180.28,45,2020-01-22,Electronics
7750,38,Other,90524.85,15,2021-12-25,Electronics
7751,50,Female,75486.47,32,2022-05-22,Sports
7752,50,Female,92494.85,79,2022-12-31,Clothing
7753,61,Other,85590.18,24,2022-07-01,Sports
7754,21,Female,50535.69,93,2023-07-13,Grocery
7755,25,Female,136979.02,63,2023-09-19,Electronics
7756,68,Female,55309.99,66,2020-06-10,Electronics
7757,54,Female,48207.64,25,2022-09-09,Clothing
7758,64,Female,96440.53,25,2021-03-05,Furniture
7759,64,Male,38651.55,96,2023-08-31,Grocery
7760,40,Female,131671.18,41,2023-03-02,Furniture
7761,47,Other,54622.59,7,2020-11-01,Clothing
7762,51,Male,62625.47,48,2020-02-15,Sports
7763,27,Other,75518.38,92,2021-08-12,Grocery
7764,36,Female,63702.37,39,2022-05-02,Furniture
7765,59,Female,130132.6,61,2022-03-08,Clothing
7766,41,Female,70970.27,33,2023-01-28,Furniture
7767,53,Other,86322.51,43,2020-11-01,Electronics
7768,37,Other,120268.46,9,2023-06-03,Electronics
7769,21,Male,96207.84,18,2021-03-30,Grocery
7770,66,Female,46071.05,16,2020-03-23,Sports
7771,33,Male,42078.08,25,2020-06-01,Sports
7772,30,Other,73597.97,23,2023-03-31,Clothing
7773,30,Male,59456.15,83,2023-01-16,Electronics
7774,32,Female,133942.04,29,2022-04-02,Electronics
7775,31,Female,34768.69,100,2023-04-13,Clothing
7776,61,Other,108316.64,12,2023-08-24,Clothing
7777,59,Male,47395.92,82,2023-04-26,Sports
7778,64,Female,80612.74,98,2023-07-28,Sports
7779,57,Female,29547.28,77,2021-02-24,Electronics
7780,37,Male,134162.17,80,2023-05-01,Electronics
7781,44,Other,95984.94,68,2023-08-24,Electronics
7782,19,Other,95690.0,58,2023-12-29,Grocery
7783,44,Male,69362.24,84,2023-08-11,Furniture
7784,24,Other,144611.85,50,2021-04-24,Clothing
7785,30,Other,20791.45,58,2021-09-24,Clothing
7786,30,Other,46614.04,74,2021-04-07,Electronics
7787,41,Male,97010.4,81,2021-10-13,Furniture
7788,69,Female,117045.66,84,2023-07-29,Clothing
7789,46,Other,120448.56,71,2020-10-06,Electronics
7790,49,Female,77692.62,41,2021-10-12,Sports
7791,59,Male,80735.89,24,2021-10-27,Grocery
7792,23,Female,45805.72,60,2020-01-12,Grocery
7793,53,Male,146859.36,53,2023-01-09,Electronics
7794,55,Male,58042.12,28,2022-05-03,Electronics
7795,56,Male,82590.99,48,2023-08-13,Sports
7796,38,Female,67115.83,54,2022-07-25,Grocery
7797,53,Other,98211.22,62,2022-06-29,Electronics
7798,35,Female,110717.54,21,2021-03-02,Electronics
7799,18,Female,128769.17,79,2022-05-30,Grocery
7800,68,Other,80585.93,8,2023-12-30,Electronics
7801,51,Female,107745.82,22,2021-09-14,Sports
7802,29,Male,127064.06,64,2023-01-05,Electronics
7803,34,Male,53769.09,23,2020-10-15,Electronics
7804,60,Other,125508.29,20,2022-04-30,Furniture
7805,21,Female,49282.52,90,2020-11-15,Electronics
7806,48,Female,35769.62,77,2023-11-29,Electronics
7807,44,Female,144562.24,72,2022-05-08,Grocery
7808,39,Male,33906.53,96,2020-02-28,Sports
7809,39,Female,55759.54,9,2022-10-06,Furniture
7810,25,Other,145804.4,58,2023-08-01,Clothing
7811,34,Female,133037.92,82,2021-12-17,Sports
7812,18,Other,103271.15,61,2020-05-16,Clothing
7813,43,Male,134835.85,73,2021-08-10,Clothing
7814,52,Male,30004.21,65,2020-07-11,Grocery
7815,36,Other,108566.29,76,2020-08-24,Electronics
7816,18,Female,112729.37,72,2022-02-26,Electronics
7817,55,Female,62400.8,62,2020-03-20,Clothing
7818,38,Female,108057.85,25,2022-02-18,Electronics
7819,41,Female,70254.72,67,2021-01-12,Clothing
7820,39,Other,71466.03,77,2022-04-06,Clothing
7821,38,Female,44601.17,98,2022-09-11,Furniture
7822,29,Male,124506.61,82,2023-08-02,Electronics
7823,51,Male,57422.93,45,2020-04-29,Electronics
7824,46,Female,122652.64,96,2023-05-04,Sports
7825,36,Female,145211.29,26,2022-12-18,Sports
7826,33,Other,75332.24,84,2023-03-13,Electronics
7827,47,Male,47033.12,15,2022-02-06,Grocery
7828,32,Other,21837.47,49,2021-10-18,Furniture
7829,44,Female,74340.46,90,2022-07-12,Sports
7830,33,Male,65879.95,38,2023-04-24,Furniture
7831,64,Other,86724.93,80,2020-06-06,Clothing
7832,69,Male,54055.97,97,2021-01-11,Furniture
7833,21,Other,149230.65,96,2023-09-27,Furniture
7834,67,Male,69683.76,89,2023-09-08,Furniture
7835,46,Other,96031.85,15,2021-12-23,Grocery
7836,64,Other,34789.08,55,2020-03-12,Electronics
7837,63,Other,82484.04,12,2023-03-23,Sports
7838,22,Male,79322.47,78,2020-10-25,Clothing
7839,31,Male,43595.5,79,2020-06-23,Grocery
7840,66,Female,29741.32,64,2023-12-08,Electronics
7841,28,Female,95969.54,100,2021-10-29,Electronics
7842,31,Other,133335.12,67,2023-02-12,Grocery
7843,42,Female,46297.59,70,2022-01-27,Furniture
7844,60,Female,23085.68,36,2021-01-22,Grocery
7845,56,Male,112397.65,32,2021-12-31,Grocery
7846,22,Other,34171.2,91,2020-07-28,Electronics
7847,29,Female,136016.0,31,2020-05-08,Grocery
7848,63,Other,86400.82,84,2020-12-15,Furniture
7849,48,Female,109967.37,89,2022-06-20,Clothing
7850,40,Female,60772.06,31,2020-08-29,Electronics
7851,40,Female,106919.81,20,2021-08-20,Clothing
7852,61,Female,141823.85,48,2021-04-13,Grocery
7853,57,Other,93061.03,50,2020-02-10,Electronics
7854,43,Male,39346.46,51,2022-01-06,Furniture
7855,58,Male,137368.07,94,2020-11-22,Grocery
7856,32,Other,119503.46,41,2020-08-28,Sports
7857,39,Other,66424.11,94,2023-09-13,Sports
7858,46,Female,54477.14,79,2020-05-05,Grocery
7859,33,Male,127239.67,26,2021-08-20,Clothing
7860,24,Male,127223.39,60,2022-02-15,Furniture
7861,26,Male,126374.94,27,2023-08-10,Sports
7862,38,Male,60959.12,40,2023-08-14,Grocery
7863,39,Male,69112.5,20,2023-03-21,Clothing
7864,68,Male,58062.8,49,2021-04-22,Furniture
7865,54,Male,122910.09,73,2020-12-26,Clothing
7866,69,Female,81268.36,29,2022-07-12,Grocery
7867,36,Male,119874.37,74,2021-05-20,Furniture
7868,50,Male,41919.26,17,2022-06-10,Sports
7869,30,Female,138144.88,39,2020-06-11,Clothing
7870,44,Female,116729.0,62,2022-04-01,Electronics
7871,68,Male,66710.08,2,2021-08-30,Sports
7872,53,Male,45830.61,51,2020-08-22,Clothing
7873,67,Female,147660.97,23,2023-06-12,Clothing
7874,64,Other,111357.28,1,2021-10-17,Clothing
7875,18,Other,136099.24,89,2020-01-06,Furniture
7876,69,Other,79466.46,30,2023-11-30,Grocery
7877,48,Female,65569.24,27,2020-01-16,Sports
7878,61,Other,118016.12,98,2020-03-04,Clothing
7879,23,Other,138968.93,19,2021-06-02,Sports
7880,53,Male,27102.77,13,2021-10-23,Furniture
7881,22,Male,118118.11,14,2021-07-07,Electronics
7882,58,Female,93345.8,6,2021-01-10,Sports
7883,56,Female,145087.95,63,2021-11-26,Sports
7884,62,Male,51586.94,34,2022-06-11,Electronics
7885,62,Female,118985.32,35,2021-04-03,Furniture
7886,30,Other,148850.82,87,2023-02-23,Clothing
7887,60,Male,109831.07,41,2021-09-28,Grocery
7888,22,Male,127628.81,21,2023-03-17,Grocery
7889,52,Other,127266.51,63,2023-04-26,Sports
7890,35,Male,125223.77,76,2023-01-21,Grocery
7891,66,Male,32805.27,40,2021-03-05,Furniture
7892,23,Male,75245.54,46,2023-05-23,Grocery
7893,46,Female,27931.95,22,2023-06-24,Furniture
7894,67,Other,70805.63,61,2021-01-01,Clothing
7895,23,Male,77848.98,83,2023-06-08,Grocery
7896,45,Female,28348.5,63,2023-10-12,Electronics
7897,42,Male,41286.07,15,2020-04-21,Grocery
7898,36,Male,106450.95,13,2022-07-11,Sports
7899,25,Other,80442.08,40,2022-02-22,Grocery
7900,50,Male,72861.34,58,2023-07-25,Furniture
7901,55,Other,26172.63,59,2021-11-07,Clothing
7902,46,Female,39532.03,37,2022-01-29,Grocery
7903,41,Female,96089.45,59,2023-12-13,Furniture
7904,50,Male,113910.17,11,2020-11-09,Furniture
7905,34,Other,123161.88,24,2021-03-07,Clothing
7906,42,Male,114939.44,63,2022-02-22,Furniture
7907,50,Other,126747.47,99,2023-05-04,Sports
7908,57,Female,113008.43,43,2020-11-23,Electronics
7909,31,Other,120913.99,55,2023-09-20,Furniture
7910,69,Other,105450.36,96,2022-06-11,Clothing
7911,66,Male,60587.43,90,2020-01-08,Clothing
7912,20,Other,44717.06,9,2023-03-21,Clothing
7913,48,Other,38281.68,98,2023-10-25,Furniture
7914,47,Male,113875.27,46,2020-01-04,Grocery
7915,27,Other,54127.43,14,2021-11-17,Grocery
7916,20,Other,55980.69,83,2023-05-23,Clothing
7917,23,Female,80573.45,53,2023-07-09,Grocery
7918,56,Other,64019.79,69,2020-01-21,Furniture
7919,37,Female,119652.58,23,2020-01-01,Furniture
7920,50,Other,100338.07,19,2020-09-18,Grocery
7921,51,Male,104502.6,29,2022-07-20,Electronics
7922,23,Other,97714.62,1,2022-12-04,Grocery
7923,66,Male,37854.09,29,2022-04-22,Electronics
7924,38,Male,122444.59,93,2020-07-12,Electronics
7925,66,Female,139334.68,4,2020-07-07,Sports
7926,20,Male,44148.85,76,2020-02-13,Grocery
7927,42,Male,30204.41,65,2023-08-29,Grocery
7928,38,Male,65666.93,64,2020-10-03,Grocery
7929,66,Other,35309.42,76,2022-04-16,Furniture
7930,37,Other,21531.76,74,2023-05-21,Sports
7931,44,Female,44189.73,82,2020-07-05,Grocery
7932,36,Other,44846.99,90,2022-08-30,Clothing
7933,24,Male,100478.52,35,2022-11-13,Grocery
7934,55,Male,126346.62,67,2020-08-09,Electronics
7935,62,Female,117161.65,1,2022-09-01,Grocery
7936,52,Male,47548.54,64,2020-10-02,Sports
7937,61,Other,129539.97,18,2023-06-19,Grocery
7938,69,Other,149899.14,79,2022-01-31,Clothing
7939,60,Female,133467.28,43,2020-08-30,Grocery
7940,41,Male,80053.29,7,2022-11-13,Grocery
7941,61,Female,143536.07,27,2020-01-04,Clothing
7942,25,Male,59537.49,30,2021-11-30,Furniture
7943,26,Male,128769.71,98,2022-09-02,Clothing
7944,41,Female,139175.36,45,2022-12-16,Electronics
7945,48,Male,74311.05,5,2022-05-13,Grocery
7946,36,Other,65365.26,23,2020-04-23,Sports
7947,48,Other,67164.81,70,2023-04-19,Electronics
7948,62,Other,76660.56,72,2022-12-30,Electronics
7949,36,Male,84929.07,25,2020-10-11,Clothing
7950,46,Female,63893.0,38,2020-04-11,Sports
7951,59,Male,136405.89,38,2021-04-07,Furniture
7952,53,Female,73361.09,68,2023-11-06,Furniture
7953,50,Other,26912.86,70,2021-02-25,Sports
7954,29,Other,77720.71,36,2022-06-13,Sports
7955,56,Other,29993.4,15,2022-12-21,Furniture
7956,53,Female,23201.24,76,2023-03-27,Sports
7957,30,Female,149834.62,30,2020-09-23,Clothing
7958,38,Female,74896.68,83,2023-06-07,Clothing
7959,36,Other,96872.69,12,2022-06-25,Grocery
7960,52,Female,28978.43,71,2021-07-23,Furniture
7961,55,Male,57707.72,71,2023-06-23,Sports
7962,69,Male,42008.18,8,2020-11-01,Electronics
7963,38,Male,56863.86,33,2021-12-02,Grocery
7964,63,Female,26540.37,34,2022-11-24,Electronics
7965,55,Female,123942.67,87,2020-09-12,Clothing
7966,45,Other,61382.83,43,2023-05-05,Furniture
7967,50,Female,108816.19,4,2021-09-22,Electronics
7968,34,Male,66324.43,72,2023-07-12,Sports
7969,56,Male,77169.76,2,2021-04-06,Electronics
7970,18,Male,133811.05,98,2023-05-27,Sports
7971,19,Other,119651.51,92,2022-08-07,Electronics
7972,69,Male,134718.31,14,2022-05-22,Clothing
7973,69,Male,63499.45,23,2021-01-17,Grocery
7974,25,Female,45145.39,23,2021-10-09,Electronics
7975,30,Male,52075.22,8,2020-06-16,Electronics
7976,36,Other,63564.71,85,2020-06-11,Electronics
7977,19,Male,80631.39,81,2022-08-01,Electronics
7978,51,Female,80892.36,53,2020-05-23,Sports
7979,31,Other,119441.6,51,2023-09-22,Electronics
7980,34,Female,132576.57,57,2020-07-07,Grocery
7981,49,Female,36437.65,69,2022-01-19,Clothing
7982,51,Male,110261.73,4,2022-09-08,Clothing
7983,40,Male,117507.52,69,2023-04-17,Sports
7984,52,Male,101287.12,44,2022-10-21,Clothing
7985,37,Male,79422.58,80,2020-02-29,Furniture
7986,19,Other,112321.59,85,2022-02-01,Grocery
7987,53,Female,100685.2,21,2020-02-29,Furniture
7988,52,Other,125062.1,87,2020-12-09,Electronics
7989,42,Male,30880.73,57,2023-01-06,Electronics
7990,23,Female,99885.43,40,2023-07-23,Furniture
7991,22,Female,23065.51,67,2022-09-19,Furniture
7992,59,Other,67337.82,65,2022-07-13,Electronics
7993,19,Other,41338.66,85,2023-09-25,Electronics
7994,55,Male,39324.64,100,2022-01-20,Clothing
7995,36,Male,31221.74,93,2021-11-08,Electronics
7996,45,Other,55540.65,35,2022-09-08,Furniture
7997,65,Female,145022.15,62,2022-08-20,Sports
7998,68,Male,54840.17,51,2021-05-27,Grocery
7999,50,Other,42365.86,49,2020-08-27,Clothing
8000,45,Female,24516.93,36,2022-06-10,Electronics
8001,50,Male,120637.57,28,2023-12-08,Electronics
8002,54,Female,128273.92,49,2020-10-23,Clothing
8003,28,Female,43413.4,57,2021-11-23,Sports
8004,41,Other,40164.88,58,2023-01-13,Grocery
8005,36,Female,124818.98,21,2023-03-31,Grocery
8006,39,Female,68543.53,22,2022-11-25,Grocery
8007,39,Male,76181.72,80,2020-08-14,Clothing
8008,58,Other,137474.92,47,2020-04-06,Furniture
8009,60,Female,74408.23,20,2023-08-26,Furniture
8010,40,Male,50944.07,80,2022-10-24,Sports
8011,39,Male,132159.63,62,2021-04-04,Electronics
8012,30,Female,118843.25,99,2021-10-10,Grocery
8013,19,Male,30146.74,46,2020-04-20,Grocery
8014,33,Female,134772.92,74,2021-08-07,Furniture
8015,63,Female,89614.86,55,2020-02-22,Clothing
8016,55,Female,142949.64,31,2020-12-23,Furniture
8017,38,Male,70723.31,84,2020-05-26,Grocery
8018,41,Other,146839.43,35,2023-09-16,Sports
8019,41,Male,113428.99,17,2020-03-06,Grocery
8020,63,Other,148953.58,57,2020-11-11,Electronics
8021,33,Male,34164.48,73,2023-06-03,Sports
8022,37,Female,37134.13,90,2022-07-06,Grocery
8023,38,Male,27143.09,29,2023-11-27,Grocery
8024,55,Female,103016.01,1,2023-01-10,Furniture
8025,27,Female,41326.19,24,2021-12-31,Electronics
8026,68,Other,44586.29,67,2021-07-13,Grocery
8027,29,Female,75080.68,35,2020-01-26,Grocery
8028,53,Other,147625.18,16,2023-01-30,Grocery
8029,33,Other,33407.22,32,2022-02-25,Clothing
8030,28,Other,53860.13,85,2023-06-02,Electronics
8031,55,Female,142608.82,54,2021-02-21,Furniture
8032,51,Female,73112.83,33,2021-05-22,Electronics
8033,66,Other,71898.42,69,2023-11-19,Sports
8034,23,Other,106609.34,61,2022-08-16,Clothing
8035,51,Male,64418.7,68,2020-12-26,Electronics
8036,64,Other,62648.88,32,2021-09-02,Furniture
8037,23,Male,23771.9,59,2022-03-01,Grocery
8038,30,Male,79082.0,46,2023-06-27,Clothing
8039,55,Male,115701.3,59,2021-07-20,Clothing
8040,50,Male,80139.49,100,2023-07-18,Clothing
8041,39,Male,24619.04,62,2022-06-16,Sports
8042,35,Male,145524.74,42,2020-11-05,Furniture
8043,45,Female,107390.45,63,2020-11-10,Sports
8044,28,Other,55774.68,26,2021-02-21,Electronics
8045,37,Female,59200.12,6,2020-12-18,Clothing
8046,64,Female,58087.85,67,2023-05-26,Sports
8047,54,Male,132318.27,89,2020-03-22,Clothing
8048,36,Male,135492.5,85,2023-06-08,Furniture
8049,37,Other,33365.86,58,2022-12-12,Furniture
8050,35,Male,67744.64,33,2022-04-19,Clothing
8051,29,Male,52342.15,60,2023-08-09,Clothing
8052,23,Male,97987.26,34,2023-04-16,Electronics
8053,34,Male,48493.91,48,2021-07-01,Clothing
8054,33,Other,120189.13,82,2021-09-05,Furniture
8055,40,Male,97529.29,33,2022-02-04,Furniture
8056,18,Other,130856.3,16,2023-03-02,Clothing
8057,48,Other,106585.19,68,2023-08-14,Grocery
8058,63,Female,48035.82,78,2021-02-02,Furniture
8059,47,Male,20859.24,4,2022-09-28,Clothing
8060,42,Other,50311.85,2,2023-09-05,Electronics
8061,56,Other,67466.88,23,2020-11-16,Furniture
8062,39,Other,79654.32,15,2021-12-22,Sports
8063,24,Other,51089.72,15,2021-04-01,Furniture
8064,68,Other,137885.77,62,2021-09-07,Furniture
8065,19,Other,116137.53,82,2022-05-24,Furniture
8066,24,Female,53782.36,33,2021-02-02,Electronics
8067,37,Male,74839.73,24,2021-08-26,Grocery
8068,27,Female,74496.24,26,2022-11-15,Electronics
8069,53,Male,124534.05,45,2020-11-24,Electronics
8070,48,Other,90037.99,57,2021-12-14,Sports
8071,26,Male,100670.27,68,2020-10-29,Sports
8072,56,Other,91883.23,14,2022-03-27,Furniture
8073,45,Other,112428.8,2,2023-12-02,Furniture
8074,57,Male,87700.53,6,2023-10-13,Electronics
8075,58,Female,138200.76,28,2021-05-11,Electronics
8076,37,Male,60015.72,33,2022-05-27,Grocery
8077,26,Other,64104.35,11,2021-12-15,Electronics
8078,48,Other,85533.6,55,2020-05-14,Electronics
8079,65,Female,90707.3,93,2023-12-12,Sports
8080,36,Female,35553.11,33,2020-06-07,Sports
8081,62,Other,120442.6,7,2023-11-20,Furniture
8082,35,Female,35478.92,29,2020-02-08,Electronics
8083,26,Male,140096.42,32,2023-12-10,Sports
8084,31,Other,136331.26,9,2021-04-08,Grocery
8085,46,Female,105902.42,63,2021-12-23,Furniture
8086,26,Female,47806.46,22,2023-12-31,Grocery
8087,32,Male,143302.02,40,2023-06-07,Clothing
8088,69,Male,78224.02,83,2021-06-26,Electronics
8089,62,Female,126958.36,70,2023-11-01,Clothing
8090,67,Other,75781.03,90,2023-02-03,Clothing
8091,32,Female,146909.42,87,2023-02-11,Electronics
8092,25,Other,90096.28,85,2023-07-02,Grocery
8093,31,Other,73860.75,6,2020-04-28,Electronics
8094,56,Female,44681.0,75,2023-08-26,Clothing
8095,68,Female,80446.37,67,2023-02-18,Grocery
8096,69,Male,74092.08,18,2022-02-07,Furniture
8097,19,Other,98373.85,7,2021-11-07,Sports
8098,32,Male,105466.96,55,2022-10-20,Clothing
8099,43,Female,135236.02,70,2023-02-24,Sports
8100,35,Other,41637.58,42,2021-11-30,Sports
8101,18,Other,89791.19,5,2021-02-04,Grocery
8102,25,Female,37896.58,7,2023-10-19,Furniture
8103,40,Female,69797.99,41,2020-10-21,Grocery
8104,28,Male,67430.46,75,2022-12-09,Clothing
8105,26,Female,85932.39,94,2023-07-19,Electronics
8106,67,Other,55897.23,17,2021-02-28,Grocery
8107,46,Other,41458.32,15,2023-09-15,Sports
8108,56,Female,55319.66,70,2023-12-22,Clothing
8109,31,Male,106551.49,44,2021-01-07,Electronics
8110,52,Other,125501.16,68,2021-07-06,Electronics
8111,33,Male,33792.67,25,2020-11-22,Electronics
8112,33,Other,143995.94,19,2023-09-09,Grocery
